date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:49:34	76739/76739	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2007:19:31%20GMT	https://risinternational.net/technical_consulting/	C:/My_Web_Sites/RIS_International/risinternational.net/technical_consulting/index.html	(from https://risinternational.net/services/)
12:49:35	82267218/82267218	---M--	200	added ('OK')	video/mp4	etag:%22692f7653-4e74c52%22	https://risinternational.net/static/main/videos/AndroidDevelopment.mp4	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/videos/AndroidDevelopment.mp4	(from https://risinternational.net/services/)
12:49:37	79059/79059	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2007:19:35%20GMT	https://risinternational.net/healthcare/	C:/My_Web_Sites/RIS_International/risinternational.net/healthcare/index.html	(from https://risinternational.net/services/)
12:49:37	12443166/12443166	---M--	200	added ('OK')	video/mp4	etag:%22692f7653-bdde1e%22	https://risinternational.net/static/main/videos/AISolutions.mp4	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/videos/AISolutions.mp4	(from https://risinternational.net/services/)
12:49:37	71511/71511	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2007:19:37%20GMT	https://risinternational.net/dotnet_development/	C:/My_Web_Sites/RIS_International/risinternational.net/dotnet_development/index.html	(from https://risinternational.net/services/)
12:49:39	74545/74545	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2007:19:38%20GMT	https://risinternational.net/angularjs_development/	C:/My_Web_Sites/RIS_International/risinternational.net/angularjs_development/index.html	(from https://risinternational.net/services/)
12:49:51	6430360/6430360	---M--	200	added ('OK')	video/mp4	etag:%22692f7654-621e98%22	https://risinternational.net/static/main/videos/NETDevelopment.mp4	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/videos/NETDevelopment.mp4	(from https://risinternational.net/services/)
12:49:51	14463962/14463962	---M--	200	added ('OK')	video/mp4	etag:%22692f7653-dcb3da%22	https://risinternational.net/static/main/videos/Angular.mp4	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/videos/Angular.mp4	(from https://risinternational.net/services/)
12:49:52	6983889/6983889	---M--	200	added ('OK')	video/mp4	etag:%22692f7654-6a90d1%22	https://risinternational.net/static/main/videos/ProcurementSolutions.mp4	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/videos/ProcurementSolutions.mp4	(from https://risinternational.net/services/)
12:49:55	52977/52977	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2007:19:52%20GMT	https://risinternational.net/ProcurementSolutions/	C:/My_Web_Sites/RIS_International/risinternational.net/ProcurementSolutions/index.html	(from https://risinternational.net/services/)
12:49:56	96055/96055	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2007:19:53%20GMT	https://risinternational.net/FinancialBanking/	C:/My_Web_Sites/RIS_International/risinternational.net/FinancialBanking/index.html	(from https://risinternational.net/services/)
12:49:56	4339743/4339743	---M--	200	added ('OK')	video/mp4	etag:%22692f7654-42381f%22	https://risinternational.net/static/main/videos/FinancialBanking.mp4	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/videos/FinancialBanking.mp4	(from https://risinternational.net/services/)
12:49:56	68659/68659	---M--	200	added ('OK')	application/octet-stream	etag:%22692f7652-10c33%22	https://risinternational.net/static/main/images/Innovation%20first.avif	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/Innovation%20first.avif	(from https://risinternational.net/careers/)
12:49:56	52650/52650	---M--	200	added ('OK')	application/octet-stream	etag:%22692f7652-cdaa%22	https://risinternational.net/static/main/images/work%20life%20balance.avif	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/work%20life%20balance.avif	(from https://risinternational.net/careers/)
12:49:56	51762/51762	---M--	200	added ('OK')	application/octet-stream	etag:%22692f7652-ca32%22	https://risinternational.net/static/main/images/continuous%20learnings.avif	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/continuous%20learnings.avif	(from https://risinternational.net/careers/)
12:49:56	2134316/2134316	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Mar%202026%2008:10:03%20GMT	https://images.pexels.com/photos/4101143/pexels-photo-4101143.jpeg	C:/My_Web_Sites/RIS_International/images.pexels.com/photos/4101143/pexels-photo-4101143.jpg	(from https://risinternational.net/services/)
12:49:57	35149/35149	---M--	200	added ('OK')	application/octet-stream	etag:%22692f7652-894d%22	https://risinternational.net/static/main/images/health%20wellness.avif	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/health%20wellness.avif	(from https://risinternational.net/careers/)
12:49:57	54392/54392	---M--	200	added ('OK')	application/octet-stream	etag:%22692f7652-d478%22	https://risinternational.net/static/main/images/amazing%20team.avif	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/amazing%20team.avif	(from https://risinternational.net/careers/)
12:49:57	38687/38687	---M--	200	added ('OK')	application/octet-stream	etag:%22692f7652-971f%22	https://risinternational.net/static/main/images/competitive%20package.avif	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/competitive%20package.avif	(from https://risinternational.net/careers/)
12:49:58	154178/154178	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-25a42%22	https://risinternational.net/static/main/images/Reshma.jpeg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/Reshma.jpg	(from https://risinternational.net/careers/)
12:49:58	144464/144464	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-23450%22	https://risinternational.net/static/main/images/Ranjan.jpeg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/Ranjan.jpg	(from https://risinternational.net/careers/)
12:49:59	52846/52846	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-ce6e%22	https://risinternational.net/static/main/images/Rama.jpeg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/Rama.jpg	(from https://risinternational.net/careers/)
12:49:59	56160/56160	---M--	200	added ('OK')	image/jpeg	etag:W/%22db60-FMQns60A6ODNatTCM4hdak17UQ4%22	https://ik.imagekit.io/cyberds/f33ac3a2-26eb-47ed-9f6d-d2af9ee953ad.jpg?updatedAt=1763065120029	C:/My_Web_Sites/RIS_International/ik.imagekit.io/cyberds/f33ac3a2-26eb-47ed-9f6d-d2af9ee953ad403e.jpg	(from https://risinternational.net/careers/)
12:49:59	107471/107471	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-1a3cf%22	https://risinternational.net/static/main/images/favor_lawrence.jpeg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/favor_lawrence.jpg	(from https://risinternational.net/careers/)
12:49:59	203265/203265	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-31a01%22	https://risinternational.net/static/main/images/john%20feranmi.jpeg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/john%20feranmi.jpg	(from https://risinternational.net/careers/)
12:49:59	189760/189760	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-2e540%22	https://risinternational.net/static/main/images/benedict.jpeg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/benedict.jpg	(from https://risinternational.net/careers/)
12:50:00	17887/17887	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-45df%22	https://risinternational.net/static/main/images/Daniel.jpeg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/Daniel.jpg	(from https://risinternational.net/careers/)
12:50:00	558005/558005	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-883b5%22	https://risinternational.net/static/main/images/Ayo.JPG	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/Ayo.jpg	(from https://risinternational.net/careers/)
12:50:00	284717/284717	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-4582d%22	https://risinternational.net/static/main/images/Stephanie.jpeg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/Stephanie.jpg	(from https://risinternational.net/careers/)
12:50:00	31686/31686	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-7bc6%22	https://risinternational.net/static/main/images/micheal.jpeg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/micheal.jpg	(from https://risinternational.net/careers/)
12:50:01	154597/154597	---MCZ	200	added ('OK')	application/javascript	etag:W/%2225be5-n7vuhWVYfwo6iXqEBF16IW76OmQ%22	https://cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.js	C:/My_Web_Sites/RIS_International/cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.js	(from https://risinternational.net/careers/)
12:50:01	0/0	---MC-	405	error ('Method%20Not%20Allowed')	text/html	date:Tue,%2007%20Apr%202026%2007:20:01%20GMT	https://risinternational.net/submit-job-application/	C:/My_Web_Sites/RIS_International/risinternational.net/submit-job-application/index.html	(from https://risinternational.net/careers/)
12:50:01	10923/10923	---MCZ	200	added ('OK')	text/css	etag:W/%22692f7652-2aab%22	https://risinternational.net/static/main/css/testimonial.css	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/css/testimonial.css	(from https://risinternational.net/blog/)
12:50:02	42667/42667	---M-Z	200	added ('OK')	application/javascript	etag:%22649c91f5-442b%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/3.12.2/ScrollTrigger.min.js	C:/My_Web_Sites/RIS_International/cdnjs.cloudflare.com/ajax/libs/gsap/3.12.2/ScrollTrigger.min.js	(from https://risinternational.net/blog/)
12:50:02	3446/3446	---MCZ	200	added ('OK')	text/css	etag:W/%22692f7652-d76%22	https://risinternational.net/static/main/css/contact.css	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/css/contact.css	(from https://risinternational.net/contact/)
12:50:03	4724/4724	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Apr%202026%2007:20:02%20GMT	https://risinternational.net/cdn-cgi/l/email-protection	C:/My_Web_Sites/RIS_International/risinternational.net/cdn-cgi/l/email-protection	(from https://risinternational.net/contact/)
12:50:03	354/354	---M--	200	added ('OK')	image/png	etag:%2268640148-162%22	https://flagcdn.com/w80/in.png	C:/My_Web_Sites/RIS_International/flagcdn.com/w80/in.png	(from https://risinternational.net/contact/)
12:50:03	636801/636801	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-9b781%22	https://risinternational.net/static/main/images/Times%20square.jpeg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/Times%20square.jpg	(from https://risinternational.net/contact/)
12:50:03	430/430	---M--	200	added ('OK')	image/png	etag:%22692f7652-1ae%22	https://risinternational.net/static/main/images/us.png	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/us.png	(from https://risinternational.net/contact/)
12:50:04	105/105	---M--	200	added ('OK')	image/png	etag:%2268640148-69%22	https://flagcdn.com/w80/ng.png	C:/My_Web_Sites/RIS_International/flagcdn.com/w80/ng.png	(from https://risinternational.net/contact/)
12:50:04	564/564	---M--	200	added ('OK')	image/png	etag:%2268640148-234%22	https://flagcdn.com/w80/ph.png	C:/My_Web_Sites/RIS_International/flagcdn.com/w80/ph.png	(from https://risinternational.net/contact/)
12:50:05	1438/1438	---M--	200	added ('OK')	image/png	etag:%22692f7652-59e%22	https://risinternational.net/static/main/images/canada.png	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/canada.png	(from https://risinternational.net/contact/)
12:50:05	67820/67820	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-108ec%22	https://risinternational.net/static/main/images/cn_tower.jpg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/cn_tower.jpg	(from https://risinternational.net/contact/)
12:50:05	113020/113020	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-1b97c%22	https://risinternational.net/static/main/images/towerbridge.jpg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/towerbridge.jpg	(from https://risinternational.net/contact/)
12:50:05	12941/12941	---M--	200	added ('OK')	image/jpeg	etag:%22692f7652-328d%22	https://risinternational.net/static/main/images/UK.jpeg	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/images/UK.jpg	(from https://risinternational.net/contact/)
12:50:06	1239/1239	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2007%20Apr%202026%2007:20:05%20GMT	https://risinternational.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My_Web_Sites/RIS_International/risinternational.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://risinternational.net/contact/)
12:50:06	15206/15206	---MCZ	200	added ('OK')	application/javascript	etag:W/%22692f7652-3b66%22	https://risinternational.net/static/main/js/contact.js	C:/My_Web_Sites/RIS_International/risinternational.net/static/main/js/contact.js	(from https://risinternational.net/contact/)
12:50:07	1199842/1199842	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Mar%202026%2004:40:13%20GMT	https://images.pexels.com/photos/8386440/pexels-photo-8386440.jpeg	C:/My_Web_Sites/RIS_International/images.pexels.com/photos/8386440/pexels-photo-8386440.jpg	(from https://risinternational.net/ai_solutions/)
12:50:08	157853/157853	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2007:20:07%20GMT	https://risinternational.net/index/	C:/My_Web_Sites/RIS_International/risinternational.net/index/index.html	(from https://risinternational.net/accessibility-statement/)
12:50:08	926373/926373	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Mar%202026%2017:15:22%20GMT	https://images.pexels.com/photos/17771077/pexels-photo-17771077.jpeg	C:/My_Web_Sites/RIS_International/images.pexels.com/photos/17771077/pexels-photo-17771077.jpg	(from https://risinternational.net/ux_ui_design/)
12:50:08	2210197/2210197	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202026%2007:09:24%20GMT	https://images.pexels.com/photos/6476260/pexels-photo-6476260.jpeg	C:/My_Web_Sites/RIS_International/images.pexels.com/photos/6476260/pexels-photo-6476260.jpg	(from https://risinternational.net/digital-marketing/)
12:50:09	834269/834269	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202026%2006:40:17%20GMT	https://images.pexels.com/photos/5380642/pexels-photo-5380642.jpeg	C:/My_Web_Sites/RIS_International/images.pexels.com/photos/5380642/pexels-photo-5380642.jpg	(from https://risinternational.net/dotnet_development/)
12:50:09	2806027/2806027	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202026%2022:37:26%20GMT	https://images.pexels.com/photos/1181354/pexels-photo-1181354.jpeg	C:/My_Web_Sites/RIS_International/images.pexels.com/photos/1181354/pexels-photo-1181354.jpg	(from https://risinternational.net/devops_services/)
